ID,Fecha_Venta,Departamento,Ciudad,Categoría,Subcategoría,Nombre_Producto,Precio,Cantidad,Total_Venta,Tipo_Venta,Estado_Producto,Método_Pago,Cliente,Email_Cliente,Teléfono,Entrega,Opinión
9ec0cdf7-74c0-47ad-8d7a-b71482b1b8f1,29/08/2024,San José,Atlántida,Belleza,Aceites,Auriculares Bluetooth,10649.26,8.0,85194.08,Tienda oficial,Nuevo,Transferencia,Toño Marcelo Tapia Arregui,jroig@olivares.es,+34 604 82 66 63,Envío a domicilio,Buena
28a8180c-0aad-4bcd-b7b6-e562ba121466,09/12/2023,Tacuarembó,Tacuarembó,Libros,Camping,"Smart TV 55""",49588.89,1.0,49588.89,Marketplace,Reacondicionado,Transferencia,Crescencia de Feijoo,amarilispineda@gmail.com,+34880931566,Envío a domicilio,Regular
40f0df8a-2abb-4380-a2eb-b7b8828a18a0,12/01/2025,Durazno,Lascano,Libros,Conservas,Superman,74035.73,4.0,296142.92,Marketplace,Usado,Cripto,Cecilio Barral,paz94@yahoo.com,+34670 21 77 17,Envío a domicilio,Excelente
ca2d04ef-b6b7-411b-86f7-2e1c44bc8505,07/02/2024,Maldonado,Atlántida,Ropa,Lubricantes,Desodorante,79207.4,3.0,237622.2,Particular,Usado,Transferencia,Ibán Núñez Escamilla,chus55@yahoo.com,+34728666244,Retiro en local,Regular
b18f68ec-3b8b-4371-bac4-bd226c4ebcb7,09/09/2024,San José,Atlántida,Libros,Jardín,Lámpara de Pie,60326.37,2.0,120652.74,Tienda oficial,Nuevo,Efectivo,Ruth Paredes Sevilla,albertovalero@gmail.com,+34 748071875,Retiro en local,Mala
064cafb7-67e6-4486-bf0b-0b875bb4dad7,04/08/2023,Rivera,Artigas,Deportes,Tenis,Bicicleta Fija,60101.25,7.0,420708.75,Tienda oficial,Usado,Transferencia,Luis Piquer-Lucas,mauricio40@gmail.com,,Envío a domicilio,Mala
8f4d4f9a-03a9-4cb4-bc93-7ce4ec821944,21/12/2023,Treinta y Tres,Artigas,Alimentos,Camisetas,Sillón Reclinable,71637.02,2.0,143274.04,Marketplace,Nuevo,Efectivo,Óscar Amigó Pedrero,nadiafarre@yahoo.com,+34737 368 636,Envío a domicilio,
4a5f911a-ee8c-4821-b9ea-f8ec6121af5c,22/11/2023,Durazno,Artigas,Libros,Textos Escolares,"Smart TV 55""",11094.61,9.0,99851.49,Tienda oficial,Nuevo,Cripto,Eligio Hierro Vizcaíno,elpidio72@yahoo.com,+34826 12 65 75,Envío a domicilio,Excelente
1fc8674a-2d4d-4667-9b34-7a2e4fcf79b6,14/03/2024,Florida,Villa del Carmen,Automotriz,Cuidado Facial,Olla a Presión,68060.29,7.0,476422.03,Particular,Usado,Tarjeta,Cleto Fernandez Amador,lujanregina@espanol.org,+34828 96 78 50,Envío a domicilio,Buena
3cc46635-1ec4-433c-a659-4c7a837f413f,30/03/2025,Colonia,Aceguá,Libros,Natación,Cometa,71933.35,2.0,143866.7,Marketplace,Usado,Tarjeta,Luisina Solana Terrón,llamaseugenia@yahoo.com,+34704 87 39 41,Retiro en local,Mala
d6d84308-8327-4a7d-a2c0-16bbf1c941fe,02/08/2024,Lavalleja,San Gregorio de Polanco,Alimentos,Ropa Deportiva,Refresco Cola,83761.56,9.0,753854.04,Marketplace,Reacondicionado,Efectivo,Florina Millán Bermejo,penalverleon@carvajal.com,+34728 04 29 79,Envío a domicilio,
ca7febc8-88d3-415c-aa0a-ff2d70ede327,18/09/2024,Flores,Florida,Hogar,Vitaminas,Aspiradora Robot,56095.35,7.0,392667.45,Marketplace,Reacondicionado,Cripto,Adelina Lloret Múñiz,bernabe75@tamayo.com,+34 748 21 08 55,Retiro en local,Regular
959f4475-bfb9-4525-a090-163f1c81497d,10/07/2023,Rocha,Villa del Carmen,Automotriz,Neumáticos,Auriculares Bluetooth,17816.75,4.0,71267.0,Particular,Reacondicionado,Transferencia,María Teresa Mayoral,manuelita89@gmail.com,+34 701630559,Retiro en local,Regular
5279d700-3598-4dbf-b35e-2c06f5f49fcd,07/07/2023,Tacuarembó,Durazno,Automotriz,Cuidado del Cuerpo,Espejo de Pared,12120.77,4.0,48483.08,Marketplace,Nuevo,Transferencia,Iker Rodriguez Lamas,vbotella@hotmail.com,+34740 644 930,Envío a domicilio,Regular
a2783601-7b5f-4cd6-ae75-aa70bd22e6f0,27/03/2024,Florida,Baltasar Brum,Salud,Imagen,Barbie,86325.27,4.0,345301.08,Marketplace,Nuevo,Cripto,Xiomara Julián Seco,luis-miguel57@infante-albero.es,+34701 51 64 38,Envío a domicilio,Buena
6b07576c-e7df-4f0b-a878-45bff31da18b,05/03/2025,Rivera,Sarandí del Yi,Hogar,Calzado,Desodorante,22014.39,8.0,176115.12,Particular,Nuevo,Transferencia,Virginia Toledo-Gras,trinidad16@cabanas.org,+34690108729,Envío a domicilio,Buena
464b42c3-77a6-404b-803a-6052bb4cb193,19/07/2023,Maldonado,Las Piedras,Juguetes,Vestidos,Manguera de Riego,27470.04,5.0,137350.2,Tienda oficial,Nuevo,Transferencia,Zaida Pellicer,jeronimolorenzo@tellez.com,+34742 351 554,Retiro en local,Excelente
d0f7c10c-af50-4cbb-b5dd-e76f55e4ba01,05/04/2025,Soriano,Nueva Helvecia,Hogar,Aceites,Labial Rojo,24934.69,9.0,224412.21,Particular,Usado,Transferencia,Bernabé Piñol Rebollo,marineulalia@vilalta.com,+34 958 39 69 05,Retiro en local,Regular
6e0b9a91-8ca3-4ceb-80c5-23a11d9edbe0,18/11/2024,San José,Tranqueras,Ropa,Tenis,Multivitamínico,85335.68,10.0,853356.8,Marketplace,Nuevo,Cripto,Aránzazu Llopis Noriega,lillogeraldo@gmail.com,+34712346956,Retiro en local,Regular
eefc6118-d823-4d6d-9e07-896449977b52,25/08/2024,Soriano,Dolores,Juguetes,Aceites,Sillón Reclinable,23703.76,3.0,71111.28,Tienda oficial,Nuevo,Tarjeta,Heriberto Cerdán,camila95@tamayo.org,+34700338131,Retiro en local,Mala
65238de2-f674-419e-b434-030cf6a31da1,28/09/2023,Lavalleja,San Ramón,Libros,Conservas,Espejo de Pared,27599.21,9.0,248392.89,Particular,Nuevo,Cripto,Aitana del Mendez,ignaciaestevez@hotmail.com,+34 711 861 833,Retiro en local,Excelente
f00bf8bb-2c63-4917-9296-d6cb57c59951,08/07/2023,Río Negro,Libertad,Automotriz,Ropa Deportiva,Vitamina C,27604.53,4.0,110418.12,Marketplace,Usado,Transferencia,Jacinto Rico Buendía Parra,amandorebollo@quiroga-coronado.com,+34728961409,Envío a domicilio,Excelente
af3a909b-bda2-4411-bff0-6f1ecd61d052,28/04/2025,Artigas,Fraile Muerto,Belleza,Textos Escolares,Cortadora de Césped,20639.92,5.0,103199.6,Marketplace,Usado,Tarjeta,Ignacia Rocamora-Rodrigo,barbaracaballero@hotmail.com,+34950 59 19 63,Retiro en local,Excelente
e98beb4f-62e6-43eb-89cd-cbe3e66666bd,21/05/2024,Río Negro,Salto,Hogar,Neumáticos,Monopoly,59545.9,4.0,238183.6,Marketplace,Nuevo,Cripto,Arturo Baró Martorell,guijarromoises@yahoo.com,+34 887 145 454,Envío a domicilio,Mala
6c2d4bb6-2d5d-436b-8b6e-9c197b35fda4,14/06/2024,Canelones,Santiago Vázquez,Electrónica,Repuestos,Vajilla Completa,62270.02,1.0,62270.02,Tienda oficial,Usado,Efectivo,Mariano Sanmartín Salazar,wgil@hotmail.com,+34 728219438,Envío a domicilio,Mala
393282e9-019a-4669-9a12-b77d10e7237f,19/07/2023,Maldonado,Melo,Ropa,Ropa Deportiva,Botiquín,17335.63,4.0,69342.52,Tienda oficial,Nuevo,Cripto,Gema Carmela Parra Ros,juan-luisgelabert@yahoo.com,+34816301725,Envío a domicilio,Regular
5e627faa-4956-4b35-9412-f39c4cba6efb,10/03/2025,San José,Minas,Electrónica,Camping,Barbie,88815.48,10.0,888154.8,Marketplace,Nuevo,Transferencia,Felix Bejarano Gibert,baller@yahoo.com,+34866382600,Retiro en local,Regular
3208911e-1c79-405a-ad43-920ad4e7abf4,30/01/2024,San José,Carmelo,Hogar,Electrodomésticos,El Principito,71126.81,9.0,640141.29,Particular,Reacondicionado,Efectivo,Pastora Paredes-Bayona,arranzrosaura@perea.org,+34 704 782 912,Retiro en local,Buena
76240754-b4a2-4a38-b635-f07ac78ef8f1,13/04/2025,Treinta y Tres,Isidoro Noblía,Juguetes,Perfumes,Duraznos en Almíbar,60560.1,9.0,545040.9,Marketplace,Nuevo,Cripto,Macarena del Ramis,valverdenicanor@hotmail.com,,Retiro en local,Regular
009db2d4-018e-4be8-9cd9-108d3897df5d,23/04/2025,Tacuarembó,Isidoro Noblía,Deportes,Decoración,Botella de Agua,12268.3,7.0,85878.1,Tienda oficial,Usado,Efectivo,Natalia Gálvez Suarez,mariaquiroga@anglada-juan.es,+34 701156256,Retiro en local,Mala
8fe3a2f4-81c8-40fa-ae24-83047a5c3c9c,17/08/2024,Treinta y Tres,Fray Bentos,Alimentos,Tenis,Lámpara de Pie,59193.96,4.0,236775.84,Tienda oficial,Nuevo,Tarjeta,Ema Rovira Jordán,salgadoteodora@chaparro.es,+34632 84 94 87,Envío a domicilio,Mala
12f3df03-70fa-4a41-a4c5-7e99036d3148,22/07/2024,Durazno,Vergara,Alimentos,Fitness,Vitamina C,63796.84,2.0,127593.68,Marketplace,Reacondicionado,Transferencia,Toño Company Torres,santos98@yahoo.com,+34735 10 19 29,Retiro en local,Regular
845a18e8-ee7f-44d6-a44d-079b83db17f8,25/10/2024,Maldonado,Young,Libros,Camisetas,Botiquín,67523.45,5.0,337617.25,Marketplace,Usado,Tarjeta,Rolando Reyes Arteaga,ftorres@vazquez-saez.es,+34 680 00 50 11,Envío a domicilio,Regular
950d67d3-7dfe-4ad4-9922-1ce16f8cd1ef,05/04/2025,Treinta y Tres,José Pedro Varela,Salud,Vitaminas,Manguera de Riego,52829.77,8.0,422638.16,Marketplace,Nuevo,Transferencia,Cristian Jaime Aramburu Becerra,naranjolupita@hotmail.com,+34729582153,Envío a domicilio,Mala
3ed3b002-a508-4ae0-bce1-8be0d8e647a7,20/08/2023,Treinta y Tres,Canelones,Electrónica,Vestidos,Juego de Sábanas,55120.81,10.0,551208.1,Particular,Usado,Tarjeta,Dimas de Armengol,gonzalezmargarita@busquets.com,+34 746380053,Retiro en local,Mala
255e9642-9b94-4ebd-a6d2-285dcea5bedb,23/04/2024,Durazno,Santa Clara de Olimar,Automotriz,Maquillaje,El Quijote,68821.08,7.0,481747.56,Marketplace,Reacondicionado,Tarjeta,Alba Cruz Toro,knogues@vilalta.com,+34 718160571,Retiro en local,Regular
1fafb66f-c2f3-45f2-9370-084f7965de7c,06/10/2023,San José,Tacuarembó,Alimentos,Frenos,Smart TV,33042.64,1.0,33042.64,Particular,Nuevo,Cripto,Yolanda Pina Luque,xbou@yahoo.com,+34834 434 728,Envío a domicilio,Mala
a148399c-b4b9-4175-8389-6c6b2357154e,16/05/2024,Florida,Santa Rosa,Deportes,Natación,Desodorante,70627.37,7.0,494391.59,Particular,Reacondicionado,Tarjeta,Anita Ortiz Pedraza,galindojose-francisco@llanos.org,+34 729 578 365,Envío a domicilio,Regular
b33b69d1-5ee3-408c-bcf1-f15ba6364cd4,01/12/2023,Tacuarembó,Santa Rosa,Ropa,Perfumes,Multivitamínico,26979.57,5.0,134897.85,Marketplace,Nuevo,Transferencia,Ignacia Mayoral Rius,sonia72@hotmail.com,+34 620276644,Retiro en local,Excelente
8bc3619a-42f9-4e54-bd93-2d9864cabdbb,02/09/2024,Colonia,Belén,Salud,Ciencia Ficción,Vestido de Fiesta,78852.09,3.0,236556.27,Tienda oficial,Usado,Transferencia,Samanta Segarra Roig,saezamancio@yahoo.com,+34749 76 87 94,Retiro en local,Mala
e6d7c18b-f5fc-4e7e-bbe7-8deeafecac60,22/12/2024,Durazno,Young,Automotriz,Historia,Vitamina C,96735.96,9.0,870623.64,Marketplace,Reacondicionado,Transferencia,Rosario del Manjón,amigojose-antonio@moll-pons.es,+34963 315 878,Envío a domicilio,Buena
d39cb34b-a25d-41a3-8355-aa13694c73a7,01/12/2023,Treinta y Tres,Montevideo,Hogar,Ciencia Ficción,Zapatillas deportivas,11321.12,9.0,101890.08,Tienda oficial,Usado,Transferencia,Elisabet Ramirez-Rocha,,,Retiro en local,Regular
33c7565c-af95-403e-8622-8b4cb0df831c,27/09/2024,Canelones,Paso de Carrasco,Hogar,Maquillaje,Puzzle 1000 piezas,60057.42,2.0,120114.84,Marketplace,Usado,Cripto,Matilde Casado Pavón,cintia50@yahoo.com,,Retiro en local,Regular
c6c8a893-d487-462e-8415-8d595c13f828,25/10/2024,Canelones,19 de Abril,Hogar,Historia,Auriculares Bluetooth,43489.72,1.0,43489.72,Particular,Reacondicionado,Transferencia,Flavio Morillo Paniagua,emiliasolsona@melero.es,+34 707503904,Envío a domicilio,Mala
2c24329d-db2b-44f8-adc2-bfef7b628823,14/01/2024,Colonia,Paso de Carrasco,Ropa,Bebidas,Calzas de Running,57662.48,5.0,288312.4,Particular,Nuevo,Transferencia,Rufino Fortuny,soledadibanez@yahoo.com,+34974 23 16 06,Envío a domicilio,Buena
e1faf064-828d-4065-adf8-e40144e99367,13/09/2023,Canelones,Tomás Gomensoro,Salud,Camping,Labial Rojo,39312.27,5.0,196561.35,Particular,Nuevo,Efectivo,Fito Alfredo Múñiz Bustos,urbano34@guillen.net,+34 707 44 12 97,Envío a domicilio,Mala
1fda8876-fc86-4a23-a5a4-432a7cac4b37,18/12/2023,San José,Lascano,Electrónica,Camping,El Principito,64257.9,3.0,192773.7,Marketplace,Usado,Efectivo,Jose Luis Falcón Riera,cabezajose@amigo-lasa.com,+34 702 815 287,Envío a domicilio,Excelente
74a394cc-af37-4a60-a1bc-aebe9cf1cab0,07/12/2024,Treinta y Tres,Tomás Gomensoro,Juguetes,Repuestos,Labial Rojo,94550.84,5.0,472754.2,Particular,Nuevo,Efectivo,Leonor Valenciano Llano,zalfonso@yahoo.com,+34 742 73 90 38,Envío a domicilio,Excelente
e7aa3446-3711-47e2-93d2-e7d22d712b33,22/07/2024,Tacuarembó,San José de Mayo,Belleza,Vitaminas,Cuadros Decorativos,84086.46,4.0,336345.84,Tienda oficial,Usado,Tarjeta,Desiderio de Millán,cortinadavid@castilla.com,+34 985561004,Retiro en local,Excelente
95c87d60-9e9b-41c6-b691-1fbcbe45caf8,07/06/2025,Maldonado,Lascano,Hogar,Maquillaje,Monopoly,17967.85,3.0,53903.55,Particular,Nuevo,Cripto,Graciela Vicente-Bonet,aninavas@canals.com,+34 745796830,Envío a domicilio,Mala
f95db6bf-87b3-467b-9693-764307523096,13/02/2024,Durazno,Constitución,Alimentos,Muebles,Sillón Reclinable,92072.44,6.0,552434.64,Marketplace,Nuevo,Tarjeta,Dorotea Miró-Pons,armandotorre@escolano.com,+34726934089,Envío a domicilio,Regular
318784db-be6d-4a0a-a8e7-f6a65ec9fca9,12/06/2025,Treinta y Tres,Paso de Carrasco,Deportes,Frenos,Labial Rojo,81656.49,5.0,408282.45,Marketplace,Usado,Efectivo,Ruth Bayón Font,caboelba@gmail.com,+34 730623986,Envío a domicilio,Mala
47903909-cca2-4c08-b48a-99ba4f09bf18,15/01/2024,Montevideo,Rafael Perazza,Automotriz,Tenis,Dune,17035.23,6.0,102211.38,Marketplace,Usado,Transferencia,Anunciación Salvà Díaz,natalia39@villalba.es,+34 726 656 267,Retiro en local,Excelente
a8c71a63-a4fd-47bf-a868-3177f7358242,09/08/2023,Rocha,Salto,Electrónica,Cuidado Personal,Castrol,78967.49,6.0,473804.94,Tienda oficial,Reacondicionado,Efectivo,Ignacio Crespo Cortes,bruambar@flores.com,+34 703798309,Retiro en local,Mala
2aff265e-26c1-43a5-8cd0-119f439a0465,12/06/2025,Florida,Río Branco,Juguetes,Muñecas,Filtro de Aceite,77645.54,1.0,77645.54,Tienda oficial,Usado,Efectivo,Alejandro Expósito Jaume,ruperto86@baez.com,+34 702 957 100,Retiro en local,Excelente
25c4fa20-a1cb-4e0b-9976-5945be179ccb,27/08/2023,Durazno,Villa del Carmen,Alimentos,Fitness,Carolina Herrera,54261.7,7.0,379831.9,Tienda oficial,Usado,Transferencia,Gervasio Alegre-Guzman,avilaluz@azcona.com,+34746 922 620,Retiro en local,Buena
904e8c16-1620-4c5b-a8b0-b9769ef5a4e3,09/12/2023,Salto,Treinta y Tres,Hogar,Ciencia Ficción,Auriculares Bluetooth,98367.55,3.0,295102.65,Tienda oficial,Nuevo,Tarjeta,Ruth de Serra,elias49@hotmail.com,+34722 21 35 37,Envío a domicilio,Excelente
9c02ced9-cab8-496d-9119-082378fb6575,25/10/2023,Artigas,Fray Bentos,Salud,Abrigos,Lámpara de Pie,47710.01,4.0,190840.04,Tienda oficial,Usado,Tarjeta,Glauco Pellicer Rivera,candela81@hotmail.com,+34 737 77 12 17,Retiro en local,Buena
04ff06f0-75c8-446a-9174-5f1d7ba69706,17/11/2023,Treinta y Tres,Aceguá,Automotriz,Infantil,El Quijote,65190.02,5.0,325950.1,Marketplace,Reacondicionado,Tarjeta,Samuel Hoz-Tello,placidotaboada@sales.es,,Envío a domicilio,Regular
dd722db8-db6e-4396-b453-bb6629efd3b1,05/01/2025,Cerro Largo,Durazno,Belleza,Camping,Crema Hidratante,33474.64,8.0,267797.12,Tienda oficial,Usado,Tarjeta,Mamen del Pinto,nicolasespana@yahoo.com,+34737438314,Retiro en local,Regular
656d49e8-4930-4bb3-bd05-314fd1461ead,11/09/2024,Salto,Tranqueras,Electrónica,Juegos de Mesa,Cepillo de Dientes Eléctrico,86014.82,3.0,258044.46,Marketplace,Usado,Tarjeta,Nicolasa Lozano Pujol,baenaerasmo@gmail.com,+34737175998,Retiro en local,Regular
7d75a39b-4432-4a60-8479-6c2b363dd393,06/06/2024,Lavalleja,Punta del Este,Deportes,Muñecas,Puzzle 1000 piezas,33706.35,8.0,269650.8,Particular,Nuevo,Cripto,Agustina Bas Bartolomé,augusto20@gmail.com,+34812660789,Envío a domicilio,Regular
51ceca12-6c79-4ce4-9b1b-b0ac7dd34ee5,30/12/2024,Rivera,Constitución,Ropa,Ropa Deportiva,Bufanda de Lana,73257.9,9.0,659321.1,Particular,Nuevo,Cripto,Soraya Bejarano Torralba,barcenaconsuelo@alonso.com,+34 721 726 972,Retiro en local,Excelente
45f03d94-e0f1-43c2-9813-c47ee162b9c9,10/09/2024,Flores,Tranqueras,Ropa,Vehículos,Dune,46736.68,9.0,420630.12,Particular,Usado,Cripto,Fabricio Aguiló Marin,iescribano@hotmail.com,+34 733 779 499,Retiro en local,Mala
d670db94-559c-4e9c-b18f-e513bbe404b6,11/06/2025,Montevideo,José Pedro Varela,Hogar,Infantil,Vajilla Completa,21253.11,9.0,191277.99,Tienda oficial,Reacondicionado,Efectivo,Nieves Verdú Fuster,xcanas@yahoo.com,+34 910 170 844,Retiro en local,Buena
45175ee0-7a91-49fa-a562-bf3bfe8acadf,24/06/2024,Rivera,Sarandí del Yi,Salud,Muebles,Juego de Sábanas,85510.42,2.0,171020.84,Particular,Reacondicionado,Tarjeta,Sergio Jara Pérez,vidalsegui@gmail.com,+34719 77 30 71,Retiro en local,Excelente
e031f040-a9f1-40f1-a5cc-ba4b578e0c15,25/02/2024,Durazno,19 de Abril,Alimentos,Muñecas,Zapatillas deportivas,65411.98,10.0,654119.8,Particular,Reacondicionado,Efectivo,Maximino Cabeza Santos,amalia35@gmail.com,+34 651745532,Envío a domicilio,Mala
0893b96a-f558-4caa-b888-5b40b2f3aa30,08/11/2023,Tacuarembó,Mercedes,Juguetes,Iluminación,Auriculares Bluetooth,70719.4,2.0,141438.8,Particular,Usado,Efectivo,Aitana Inmaculada Bello Sanchez,amaliauria@vinas.es,,Retiro en local,Buena
5642809d-31a9-4f53-87f2-8f5659f53f3b,30/08/2024,Durazno,Fraile Muerto,Ropa,Camping,Botiquín,79093.41,10.0,790934.1,Marketplace,Nuevo,Cripto,Lina Calderon Solís,fortunyines@hotmail.com,+34 705 80 58 08,Retiro en local,Regular
4015a785-68c1-406c-86ef-f44510ef2a1f,05/03/2024,Rocha,Palmitas,Electrónica,Vestidos,Barbie,74485.94,8.0,595887.52,Marketplace,Usado,Transferencia,Irene Elías Vega,vidal55@calleja-moran.es,+34714678787,Envío a domicilio,Buena
c51156af-1cdf-435d-906d-3f9f80708378,11/12/2023,Artigas,Tacuarembó,Salud,Maquillaje,Carolina Herrera,57080.68,9.0,513726.12,Tienda oficial,Reacondicionado,Cripto,Pili Alicia Agullo Burgos,puertachita@yahoo.com,+34 739 68 78 37,Retiro en local,Buena
27d9f074-73ce-456b-9c99-701a200b849d,12/06/2024,Artigas,Rivera,Hogar,Figuras de acción,Matemáticas 5to Año,30030.49,8.0,240243.92,Tienda oficial,Reacondicionado,Transferencia,Iris Arnaiz Girón,nclavero@gmail.com,+34733056708,Retiro en local,Excelente
db2093b4-bcbe-4398-9543-67fbb96c14d5,01/06/2024,Florida,Vergara,Belleza,Novelas,Zapatos de Cuero,52859.96,5.0,264299.8,Particular,Reacondicionado,Tarjeta,Ramiro Valenciano Monreal,amadaisern@yahoo.com,+34 655102638,Retiro en local,Excelente
2e8f8a7b-eee0-44e7-8f7f-0e13ba199fa6,23/02/2024,Flores,Fray Bentos,Automotriz,Lubricantes,Vitamina C,29128.95,9.0,262160.55,Particular,Reacondicionado,Cripto,Angelino Segismundo Ribes Amador,fbueno@gmail.com,+34709772937,Envío a domicilio,Excelente
969ac9f3-5552-498a-b117-3c16a12db938,02/01/2024,San José,Dolores,Libros,Infantil,Vitamina C,69958.44,8.0,559667.52,Particular,Nuevo,Cripto,Cecilio Montoya-Tudela,vbarba@llano.com,+34677 50 08 50,Envío a domicilio,Regular
47df2e25-010b-4d52-b1ee-89e53e8602df,20/05/2024,Lavalleja,Lascano,Electrónica,Pantalones,Carolina Herrera,25147.99,10.0,251479.9,Marketplace,Usado,Transferencia,Benita Almagro-Heras,mariano05@gmail.com,+34734 651 700,Envío a domicilio,Excelente
03d831aa-a064-44a3-96d4-ad87a42d4f1d,14/01/2024,Maldonado,Las Piedras,Libros,Ropa Deportiva,Jeans,27373.34,3.0,82120.02,Tienda oficial,Reacondicionado,Tarjeta,Sonia Piquer Espejo,anna11@guzman.com,+34 738071458,Retiro en local,Regular
1a349f85-9b10-4799-9be8-3e2bc3ec10c3,18/06/2024,Flores,Santa Rosa,Deportes,Cocina,Botella de Agua,30219.46,6.0,181316.76,Marketplace,Reacondicionado,Cripto,Marco Espiridión Puga Higueras,francisco-joseescobar@carmona.es,+34 704599080,Envío a domicilio,Mala
4b392271-ebe6-4b0a-90a4-514a051bed7a,24/04/2024,San José,Santiago Vázquez,Automotriz,Perfumes,Botiquín,12227.59,7.0,85593.13,Marketplace,Reacondicionado,Efectivo,Lucho Calisto Neira Real,martina54@gmail.com,+34 707 81 13 59,Envío a domicilio,Mala
544067b3-ff4b-486c-8544-8e909c8f3d46,30/01/2024,Montevideo,San José de Mayo,Libros,Muñecas,Zapatillas deportivas,19123.4,2.0,38246.8,Particular,Reacondicionado,Cripto,Esmeralda Hernández,yago58@rodriguez.es,+34701 179 544,Retiro en local,Regular
7ccecb7a-6615-4a21-8692-d69b5a73fe8a,22/08/2024,Soriano,Río Branco,Libros,Infantil,El Quijote,45830.67,4.0,183322.68,Tienda oficial,Reacondicionado,Tarjeta,Armando del Carbonell,chita12@montserrat.es,+34727 498 710,Envío a domicilio,Excelente
b4cba5ab-fd25-4a18-b203-7ed625d47c70,05/12/2023,Colonia,Tranqueras,Juguetes,Cuidado Personal,Castrol,98826.86,1.0,98826.86,Marketplace,Reacondicionado,Transferencia,Paco Eric Sanjuan Fonseca,toni71@velez-jaume.es,+34 739 421 199,Retiro en local,Buena
b04db9e5-d692-4e29-84cd-e3dd1c080448,06/02/2024,Flores,Salto,Alimentos,Primeros Auxilios,Aspiradora Robot,19288.31,5.0,96441.55,Marketplace,Usado,Tarjeta,Lucía Castañeda-Pons,rosendo36@gutierrez-hervas.com,+34 734968962,Envío a domicilio,Excelente
77755314-7e5c-4c15-8620-d51a42f13839,19/01/2024,Soriano,Rocha,Automotriz,Conservas,Auriculares Bluetooth,61857.12,7.0,432999.84,Particular,Usado,Cripto,Agustín Cózar-Aragonés,domingocuenca@pineda.es,+34994829043,Envío a domicilio,Regular
d1e98027-31a0-441e-8754-f7a81f91fa1f,24/11/2023,Lavalleja,Sarandí del Yi,Deportes,Decoración,Vajilla Completa,55043.26,2.0,110086.52,Particular,Nuevo,Transferencia,Yolanda Mas Ferrando,severogordillo@gmail.com,+34 930529317,Retiro en local,Mala
0ca42c6e-f2d9-481e-be67-65933f42a6d4,25/04/2024,Rocha,Mercedes,Libros,Maquillaje,Pastillas de Freno,60740.09,3.0,182220.27,Particular,Usado,Cripto,Vito Onofre Campos Mendoza,maxibartolome@miralles.org,+34893 78 53 65,Retiro en local,Buena
e888357e-ef6f-46e9-b9c8-863383b39666,27/03/2025,San José,Villa del Carmen,Juguetes,Panadería,Zapatos de Cuero,77509.82,9.0,697588.38,Tienda oficial,Nuevo,Cripto,Itziar Acevedo,lruiz@ledesma-milla.com,+34730575539,Retiro en local,
b142be55-17ae-4f4e-86b3-b30eaba1adb8,06/01/2024,Rivera,Montevideo,Hogar,Textos Escolares,Matemáticas 5to Año,89133.49,7.0,623934.43,Marketplace,Nuevo,Transferencia,Ariel Berenguer Cabrera,aaron37@yahoo.com,+34 731 82 18 22,Retiro en local,Buena
235b0d38-3bb1-4b9b-b284-3035d049b2ce,07/02/2025,Soriano,Canelones,Alimentos,Cuidado Facial,Pelota de Fútbol,48367.43,2.0,96734.86,Marketplace,Usado,Transferencia,Elisabet del Pombo,pascualpaloma@gmail.com,+34720390894,Retiro en local,Buena
1afe6d30-848d-4377-a161-978c6dd00329,08/10/2024,Maldonado,Baltasar Brum,Libros,Cocina,Smart TV,37861.55,3.0,113584.65,Tienda oficial,Reacondicionado,Efectivo,Luciano de Huertas,wbenavente@estevez.com,+34 745945493,Envío a domicilio,Mala
1c56151c-0f20-4f0f-ab50-dfff5874296e,12/04/2025,Lavalleja,Paso de Carrasco,Salud,Maquillaje,Vestido de Fiesta,57118.86,2.0,114237.72,Tienda oficial,Usado,Cripto,Carlito Aníbal Espejo Vicens,expositovirginia@yahoo.com,+34 703623206,Retiro en local,Mala
65a68284-e75a-4f61-83e5-a4e5e6c112ef,24/08/2023,Durazno,Paso de Carrasco,Libros,Tenis,Cien años de soledad,35878.28,6.0,215269.68,Particular,Usado,Tarjeta,Oriana Arnaiz-Sanmartín,jvalcarcel@gmail.com,+34 843664194,Retiro en local,Mala
